name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
maker-tig00000012_pilon-exonerate_est2genome-gene-17.98-mRNA-1:1	8.03659668185052	7.34860979627736	2.26551328292458	3.24368426866645	0.00117994460626577	0.0129017627343008
maker-tig00000012_pilon-exonerate_est2genome-gene-2.13-mRNA-1:1	79.5919318632184	-2.75782218495135	0.954943692377737	-2.8879421969735	0.00387771125078422	0.0334502911702598
maker-tig00000012_pilon-exonerate_est2genome-gene-2.18-mRNA-1:2	32.6080870094037	-4.25205322269476	1.3578393032269	-3.13148486171359	0.00173924752455676	0.01741343003502
maker-tig00000012_pilon-exonerate_est2genome-gene-2.4-mRNA-1:1	185.848658726586	-2.42772387093873	0.865282117620495	-2.8057021189978	0.00502070825059735	0.041722085562464
maker-tig00000012_pilon-exonerate_est2genome-gene-2.4-mRNA-1:2	546.447141370355	-2.8756499467481	0.925088862400249	-3.10851212637768	0.00188031929471979	0.0185282055404603
maker-tig00000012_pilon-exonerate_est2genome-gene-3.63-mRNA-1:12	16.4496948674027	3.15631723203418	1.44774095154378	2.18016712773682	0.0292450753279429	0.150948183835531
maker-tig00000012_pilon-exonerate_est2genome-gene-4.63-mRNA-1:1	9.21788733937497	6.5455218428672	2.11130224103943	3.10022966661785	0.00193370640192934	0.0188309767969135
maker-tig00000012_pilon-exonerate_est2genome-gene-4.63-mRNA-1:8	39.7548967177774	6.47308406561505	1.34233144051636	4.82226957533307	1.41933946812473e-06	3.9315703267055e-05
maker-tig00000012_pilon-exonerate_est2genome-gene-4.65-mRNA-1:1	121.538753754491	2.12428878155401	0.957934991911332	2.21757092025159	0.0265841024813183	0.140903473788791
maker-tig00000012_pilon-exonerate_est2genome-gene-4.67-mRNA-1:5	34.139418046889	5.18781348651348	1.26491578052586	4.10131138087057	4.1081530076729e-05	0.000781803469322789
maker-tig00000012_pilon-exonerate_est2genome-gene-4.68-mRNA-1:16	13.6866532734086	-3.56542213575477	1.7788847459225	-2.00430193351611	0.0450377268860684	0.200140914664828
maker-tig00000012_pilon-exonerate_est2genome-gene-4.70-mRNA-1:2	52.6539884168983	4.45746740637942	1.10620670442188	4.0295067717104	5.58940057946117e-05	0.00101710771128443
maker-tig00000012_pilon-exonerate_est2genome-gene-5.4-mRNA-1:1	472.962579621399	-5.24813532866026	0.872482751685452	-6.01517373096714	1.79693879146122e-09	1.09262644075923e-07
maker-tig00000012_pilon-exonerate_est2genome-gene-5.4-mRNA-1:2	385.696880909494	-5.95878244535291	0.921039118623695	-6.4696301436763	9.8243084682793e-11	7.90064548755494e-09
maker-tig00000012_pilon-exonerate_est2genome-gene-5.4-mRNA-1:3	451.625516206363	-7.06490870803739	1.04650653210147	-6.75094563800808	1.468846311094e-11	1.52576410564889e-09
maker-tig00000012_pilon-exonerate_est2genome-gene-5.7-mRNA-1:18	216.966709517444	-2.31183626431555	1.03366204419126	-2.23654943828795	0.0253158026836077	0.136903028395302
maker-tig00000012_pilon-exonerate_est2genome-gene-6.53-mRNA-1:1	85.3124487558742	3.40807332100215	0.961438406014246	3.54476511410721	0.000392963098198367	0.00523880750699748
maker-tig00000012_pilon-exonerate_est2genome-gene-6.53-mRNA-1:3	155.113574295416	2.56917015961687	0.944997552030862	2.71870562425856	0.00655379062543664	0.0512181819097603
maker-tig00000012_pilon-exonerate_est2genome-gene-6.53-mRNA-1:4	8.63311108584445	3.41356841328578	1.70929667581367	1.99706023043708	0.0458186404751211	0.20288786981257
maker-tig00000012_pilon-exonerate_est2genome-gene-6.54-mRNA-1:1	21.7246038030419	3.50834156574258	1.27278842792092	2.75642163990553	0.0058437612882605	0.0463964869160301
maker-tig00000012_pilon-exonerate_est2genome-gene-6.54-mRNA-1:4	21.8869667590082	3.24178632718854	1.26746645047602	2.55769004849873	0.0105369963497283	0.072766570359758
maker-tig00000012_pilon-exonerate_est2genome-gene-7.40-mRNA-1:1	136.399644567303	-2.27599659020264	0.892087308744526	-2.55131596189362	0.0107316985633326	0.0735003420834838
maker-tig00000012_pilon-exonerate_est2genome-gene-8.4-mRNA-1:17	56.6245471787288	2.27249561456617	0.98812255912856	2.29981148954875	0.0214589022442181	0.12213936825305
maker-tig00000012_pilon-exonerate_protein2genome-gene-0.17-mRNA-1:1	17.3293450898418	3.49205926814584	1.52406924486298	2.29127336564015	0.0219476080465576	0.123061479803684
maker-tig00000012_pilon-exonerate_protein2genome-gene-1.27-mRNA-1:1	32.5831033428521	2.42814490079373	1.10879624330044	2.18989279181369	0.0285320128725358	0.148188141856733
maker-tig00000012_pilon-exonerate_protein2genome-gene-10.69-mRNA-1:2	134.587027843077	3.21114616263008	0.87582354537838	3.66643050369556	0.000245959722460336	0.00360692698878599
maker-tig00000012_pilon-exonerate_protein2genome-gene-11.41-mRNA-1:1	41.0508321237416	-2.18350462980295	1.1067243400955	-1.97294353317877	0.0485019960591194	0.209922701693376
maker-tig00000012_pilon-exonerate_protein2genome-gene-12.3-mRNA-1:3	19.3502538905323	2.83376702377064	1.31856791151249	2.14912481869828	0.0316245068580218	0.158874344215759
maker-tig00000012_pilon-exonerate_protein2genome-gene-13.48-mRNA-1:1	58.5573897542874	-6.7015326798501	1.72685038024835	-3.88078362578598	0.0001041204431619	0.00170771226843827
maker-tig00000012_pilon-exonerate_protein2genome-gene-17.38-mRNA-1:1	4.29864473680377	6.44589321532964	2.78478477801622	2.3146827238554	0.0206303019189093	NA
maker-tig00000012_pilon-exonerate_protein2genome-gene-17.77-mRNA-1:2	403.390825396327	-11.9333193917083	2.20088507753348	-5.42205475130117	5.89178289871951e-08	2.56386379216425e-06
maker-tig00000012_pilon-exonerate_protein2genome-gene-3.0-mRNA-1:3	15.8662560064103	-3.79033322302638	1.67515654706984	-2.26267403464851	0.0236557905787497	0.129612936072138
maker-tig00000012_pilon-exonerate_protein2genome-gene-3.0-mRNA-1:4	48.5790320196132	-4.08867936866942	1.32529123340714	-3.08511764478966	0.00203471653360974	0.0195851286420428
maker-tig00000012_pilon-exonerate_protein2genome-gene-3.8-mRNA-1:4	56.3840072206105	-2.88707927445706	1.0433060376404	-2.76724103024138	0.00565329408536497	0.0453813239617275
maker-tig00000012_pilon-exonerate_protein2genome-gene-4.2-mRNA-1:1	1435.15221051797	-7.99790056743025	0.923449128605228	-8.66090001028019	4.68053966571666e-18	3.88952846221054e-15
maker-tig00000012_pilon-exonerate_protein2genome-gene-4.2-mRNA-1:2	363.147874716366	-6.33341602409232	1.15475326420139	-5.48464873010982	4.14291803824425e-08	2.02515581751822e-06
maker-tig00000012_pilon-exonerate_protein2genome-gene-4.20-mRNA-1:1	50.1215872690258	-2.39109641636509	1.17533700123959	-2.03439219036181	0.0419120686442076	0.191239953040969
maker-tig00000012_pilon-exonerate_protein2genome-gene-4.59-mRNA-1:1	292.225333419062	-9.02456164492043	1.66271533021518	-5.4276047624776	5.71153432315082e-08	2.54265269064554e-06
maker-tig00000012_pilon-exonerate_protein2genome-gene-5.16-mRNA-1:1	209.382998999464	-2.69006710761408	0.995541195654738	-2.70211531110463	0.00688998625924376	0.0531787484343489
maker-tig00000012_pilon-exonerate_protein2genome-gene-5.16-mRNA-1:2	220.846895262383	-1.77282984722786	0.850961526293578	-2.08332549997829	0.0372215639095005	0.177425160279895
maker-tig00000012_pilon-exonerate_protein2genome-gene-6.18-mRNA-1:4	30.529796556184	3.3297354052809	1.20346936625218	2.76678035906331	0.00566128830810159	0.0453813239617275
maker-tig00000012_pilon-exonerate_protein2genome-gene-7.0-mRNA-1:1	28.3185053287422	-4.0413044763908	1.53172574704239	-2.63839952040641	0.00832983815368465	0.060720136015017
maker-tig00000012_pilon-exonerate_protein2genome-gene-7.0-mRNA-1:7	9.57551275614214	-6.53382450220243	2.59231192107999	-2.52046231360937	0.0117200787774269	0.0781234128131689
maker-tig00000012_pilon-exonerate_protein2genome-gene-7.0-mRNA-1:9	13.816366945407	-7.06650231265698	2.47192173486231	-2.85870794895963	0.00425370205992912	0.0360696572632765
maker-tig00000012_pilon-exonerate_protein2genome-gene-8.36-mRNA-1:1	18.3194016101793	-2.97042264593088	1.42180454718207	-2.08919197214418	0.036690445794081	0.175902464162777
maker-tig00000015_pilon-exonerate_est2genome-gene-10.29-mRNA-1:2	144.665315819219	-4.67025445880198	0.972499144177366	-4.80232243572053	1.56835877253279e-06	4.29661364826841e-05
maker-tig00000015_pilon-exonerate_est2genome-gene-10.36-mRNA-1:8	23.6021000818862	2.4212514541613	1.18934944241339	2.03577802100632	0.0417726504249822	0.191239953040969
maker-tig00000015_pilon-exonerate_est2genome-gene-12.8-mRNA-1:1	78.9491006437977	6.47615152487326	1.21095738636157	5.34795988513802	8.89511734585076e-08	3.53880678758494e-06
maker-tig00000015_pilon-exonerate_est2genome-gene-12.8-mRNA-1:2	5.12611852730553	5.66099229041348	2.49866450629494	2.26560719782573	0.0234754439951774	NA
maker-tig00000015_pilon-exonerate_est2genome-gene-12.9-mRNA-1:2	62.4252760165936	5.70172698647674	1.1563400224174	4.93083943817577	8.18770118135789e-07	2.42999274346729e-05
maker-tig00000015_pilon-exonerate_est2genome-gene-12.9-mRNA-1:6	43.2660243190433	6.90890282069885	1.32612775799359	5.20983199322509	1.89011708012288e-07	6.45487928869363e-06
maker-tig00000015_pilon-exonerate_est2genome-gene-13.62-mRNA-1:3	50.212858629403	-2.3021738137478	1.03629585679791	-2.22154107694822	0.0263143357429342	0.140903473788791
maker-tig00000015_pilon-exonerate_est2genome-gene-3.38-mRNA-1:5	24.6617615723418	4.5295826963074	1.40802411859094	3.21697805918289	0.00129548505515594	0.0138611340879989
maker-tig00000015_pilon-exonerate_est2genome-gene-9.0-mRNA-1:8	89.9639767058714	1.98765373750861	0.9021636209575	2.2032075904358	0.0275801205676962	0.144752085421614
maker-tig00000015_pilon-exonerate_est2genome-gene-9.1-mRNA-1:23	234.967824338814	2.19337314104447	0.891876142347034	2.4592799794739	0.0139216001083002	0.0889911514615189
maker-tig00000015_pilon-exonerate_protein2genome-gene-1.13-mRNA-1:1	22.3832490408569	3.36609107510237	1.54865862349105	2.17355266295834	0.0297387467329869	0.15286328990791
maker-tig00000015_pilon-exonerate_protein2genome-gene-13.10-mRNA-1:2	30.4900696911778	2.59338665308414	1.16973053438909	2.2170804102661	0.0266175971998385	0.140903473788791
maker-tig00000015_pilon-exonerate_protein2genome-gene-13.33-mRNA-1:1	128.306182136264	2.28830448700705	1.08309840723997	2.11273922268823	0.0346230942064333	0.169912153261099
maker-tig00000015_pilon-exonerate_protein2genome-gene-13.33-mRNA-1:2	55.0488618466184	2.75264696670813	1.07788571205868	2.55374659475799	0.0106570785324184	0.0731903492598319
maker-tig00000015_pilon-exonerate_protein2genome-gene-13.33-mRNA-1:3	22.4662700387118	6.35263875965747	1.53791665869786	4.13067816368942	3.61694652645483e-05	0.000710003755153693
maker-tig00000015_pilon-exonerate_protein2genome-gene-13.33-mRNA-1:4	446.586482894516	1.98376474107461	0.90237657072703	2.19837793381129	0.0279221848378418	0.14562762929025
maker-tig00000015_pilon-exonerate_protein2genome-gene-13.37-mRNA-1:13	7.98948756010102	5.41379984606423	2.04722873190036	2.64445284579355	0.00818231064123044	0.0603100070972862
maker-tig00000015_pilon-exonerate_protein2genome-gene-8.16-mRNA-1:1	6.72158176681391	-6.02536547406664	2.71562298282929	-2.21877834742328	0.026501807789899	0.140903473788791
maker-tig00000015_pilon-exonerate_protein2genome-gene-8.16-mRNA-1:2	12.8573300168616	-6.95929524370388	2.51633495915724	-2.76564740253605	0.00568099237934827	0.0453933141080616
maker-tig00000015_pilon-exonerate_protein2genome-gene-9.17-mRNA-1:1	47.2532309445057	-2.50675944267598	1.07730730494085	-2.32687500695413	0.0199719187800129	0.115790682601331
maker-tig00000048_pilon-exonerate_est2genome-gene-0.0-mRNA-1:1	72.9995830132846	5.188825189782	2.62984008127401	1.97305730744978	0.0484890335701023	0.209922701693376
maker-tig00000048_pilon-exonerate_est2genome-gene-0.0-mRNA-1:2	27.2926627758811	5.64297445110264	1.43306676464549	3.93769124392372	8.22693576328825e-05	0.00137649334616628
maker-tig00000048_pilon-exonerate_est2genome-gene-0.3-mRNA-1:22	15.7649168202466	4.55367054583152	1.63428021767879	2.78634624379118	0.00533058999034502	0.0437143448879281
maker-tig00000048_pilon-exonerate_est2genome-gene-0.5-mRNA-1:7	29.1777920708973	2.37798290911647	1.11775509022334	2.12746327877721	0.0333816092798556	0.164792776108277
maker-tig00000048_pilon-exonerate_est2genome-gene-1.101-mRNA-1:7	65.8692846445072	2.88949413491275	0.996828659605462	2.89868685763549	0.00374728944527565	0.0324374742606673
maker-tig00000048_pilon-exonerate_est2genome-gene-1.89-mRNA-1:2	79.6160296259895	-2.75864373833157	0.969009338624597	-2.84687012639854	0.00441513707314349	0.0371855970383335
maker-tig00000048_pilon-exonerate_est2genome-gene-3.3-mRNA-1:3	35.5017618575445	3.30697007705721	1.20063892941215	2.75434187251978	0.00588103010098288	0.0465441525134931
maker-tig00000048_pilon-exonerate_est2genome-gene-5.1-mRNA-1:7	72.1063378873737	2.27485846471733	0.972569337678543	2.33901931367409	0.0193344339519603	0.113077880266222
maker-tig00000048_pilon-exonerate_est2genome-gene-6.46-mRNA-1:1	26.9206866004245	3.11423544617728	1.1610973353674	2.68214847396223	0.0073150985698205	0.055599209556593
maker-tig00000048_pilon-exonerate_est2genome-gene-6.56-mRNA-1:1	14.3016230318218	3.04176525779732	1.43471961026726	2.12011129981747	0.0339966602425403	0.167167009831663
maker-tig00000048_pilon-exonerate_est2genome-gene-6.56-mRNA-1:3	18.8551401052584	4.60591209921309	1.49168514324598	3.08772405495063	0.00201695662901294	0.019489429752439
maker-tig00000048_pilon-exonerate_est2genome-gene-6.57-mRNA-1:15	18.2816513612405	5.28962602839898	1.52191888741958	3.47562939925633	0.000509656051678715	0.00641703301431837
maker-tig00000048_pilon-exonerate_est2genome-gene-8.5-mRNA-1:1	9.08371244091198	4.21644125240669	2.04695917406088	2.05985605665103	0.0394123037208916	0.184627061140378
maker-tig00000048_pilon-exonerate_est2genome-gene-9.1-mRNA-1:3	49.0398715063838	7.10460055605727	1.32242898636265	5.3723871975905	7.77010373435263e-08	3.22847810162352e-06
maker-tig00000048_pilon-exonerate_protein2genome-gene-2.33-mRNA-1:1	18.28537935396	-5.00771268293549	2.15990241438888	-2.31849024732553	0.0204226923877711	0.117043154305088
maker-tig00000048_pilon-exonerate_protein2genome-gene-4.11-mRNA-1:1	875.222646333747	2.2688996273405	0.895084337093833	2.53484452058136	0.0112497244547271	0.076210769200094
maker-tig00000048_pilon-exonerate_protein2genome-gene-5.10-mRNA-1:4	8.81399372732705	-6.42101479109893	2.64386996862797	-2.42864243222638	0.0151554709193894	0.0944564725050941
maker-tig00000048_pilon-exonerate_protein2genome-gene-5.10-mRNA-1:5	25.2477785153857	-7.93513067267151	2.35102420218154	-3.37518034280907	0.000737673333443493	0.00859354962745154
maker-tig00000048_pilon-exonerate_protein2genome-gene-6.44-mRNA-1:1	108.224605906	-6.58777947424056	1.35835655853626	-4.8498160757875	1.2357600636522e-06	3.50085208941471e-05
maker-tig00000048_pilon-exonerate_protein2genome-gene-6.45-mRNA-1:1	9.19801862954681	-6.48094489283567	2.5946959826159	-2.49776657313885	0.0124978459343667	0.0822087860537633
maker-tig00000049_pilon-exonerate_est2genome-gene-0.2-mRNA-1:4	28.5355945858751	-8.11239042124738	2.37013013457198	-3.42276160406373	0.000619884170289674	0.00757534919868705
maker-tig00000067_pilon-exonerate_est2genome-gene-0.1-mRNA-1:1	205.970865230862	-3.73059809079877	0.900313783593769	-4.14366430768993	3.41799974123291e-05	0.000676275663086796
maker-tig00000067_pilon-exonerate_est2genome-gene-0.1-mRNA-1:2	531.081783394384	-2.88130996134975	0.905698597542565	-3.18131215966064	0.00146609562988573	0.0152749156578855
maker-tig00000069_pilon-exonerate_protein2genome-gene-0.5-mRNA-1:1	19.7645008197018	-7.57969350419586	2.40499465753906	-3.15164671174442	0.00162352578008188	0.0164530478444883
maker-tig00000078_pilon-exonerate_est2genome-gene-0.1-mRNA-1:4	30.4156603406359	5.00228793671705	1.33554532109694	3.74550219876361	0.000180033270265065	0.0027367252607976
maker-tig00000078_pilon-exonerate_est2genome-gene-0.7-mRNA-1:1	31.1560384459886	4.54435874521212	1.44061964816476	3.15444729009582	0.00160802422877214	0.0164182646381419
maker-tig00000078_pilon-exonerate_est2genome-gene-0.7-mRNA-1:5	18.5540160285895	3.80919571704304	1.6589416244767	2.2961601908353	0.02166672379024	0.122761687293337
maker-tig00000078_pilon-exonerate_est2genome-gene-0.8-mRNA-1:2	4.9192426025712	5.60440812340284	2.53184318758919	2.21356841959053	0.0268584817620159	NA
maker-tig00000078_pilon-exonerate_est2genome-gene-0.8-mRNA-1:8	7.8624950368591	4.77103887280225	1.98489276001856	2.40367589066003	0.0162311566340712	0.0995187183063074
maker-tig00000078_pilon-exonerate_est2genome-gene-1.79-mRNA-1:1	321.761773996645	-1.92424980164738	0.839478289752899	-2.2921972195538	0.0218942653308857	0.123061479803684
maker-tig00000078_pilon-exonerate_est2genome-gene-1.83-mRNA-1:22	1185.57172836092	5.34144829303906	0.891575263377006	5.99102343060455	2.08524591239255e-09	1.20895768827782e-07
maker-tig00000078_pilon-exonerate_est2genome-gene-1.86-mRNA-1:6	119.103711365048	-2.13366303024638	0.920097600620844	-2.31895293369603	0.0203975884876275	0.117043154305088
maker-tig00000078_pilon-exonerate_est2genome-gene-1.87-mRNA-1:18	48.0716084827158	-2.89704877287463	1.20376482805769	-2.40665676995158	0.0160992925823183	0.099100089895604
maker-tig00000078_pilon-exonerate_est2genome-gene-1.87-mRNA-1:2	141.214675427747	-1.97574611107645	0.940790844479711	-2.10009070843914	0.0357208625189034	0.172722920769717
maker-tig00000078_pilon-exonerate_est2genome-gene-1.87-mRNA-1:4	563.266123829001	-2.81816007646297	0.842446326469784	-3.34521023822644	0.000822202208674735	0.00953372142430751
maker-tig00000078_pilon-exonerate_est2genome-gene-1.88-mRNA-1:6	30.1023614643054	3.17981091118183	1.14405627468834	2.77941826947985	0.00544563553039362	0.0445113750074468
maker-tig00000078_pilon-exonerate_est2genome-gene-1.88-mRNA-1:8	16.7712185426306	3.23519603028224	1.39147423754174	2.32501324350621	0.0200712520594496	0.116058990149609
maker-tig00000078_pilon-exonerate_est2genome-gene-2.7-mRNA-1:2	27.058625609882	3.02718307695091	1.23260130201705	2.45593045536881	0.0140520348264481	0.0895951990341051
maker-tig00000078_pilon-exonerate_est2genome-gene-3.46-mRNA-1:1	130.391680631843	7.19903114964499	1.08460172083427	6.63748822388693	3.19073443279349e-11	2.94611145961265e-09
maker-tig00000078_pilon-exonerate_est2genome-gene-3.46-mRNA-1:2	12.5221390159066	7.98844013792794	2.01483204591321	3.96481689584564	7.34523076497857e-05	0.00127400329784315
maker-tig00000078_pilon-exonerate_est2genome-gene-3.46-mRNA-1:4	14.3440058666805	6.29610986925646	1.77908911879655	3.53895136715547	0.000401719854610856	0.00532706168906842
maker-tig00000078_pilon-exonerate_est2genome-gene-3.46-mRNA-1:5	112.390974599705	7.51680549543251	1.19477067651077	6.29142114316424	3.14572607916262e-10	2.24065574724354e-08
maker-tig00000078_pilon-exonerate_est2genome-gene-3.46-mRNA-1:6	72.7159612834203	8.09213136121438	1.3218314059996	6.12190883382357	9.24609242861576e-10	5.91038677552285e-08
maker-tig00000078_pilon-exonerate_est2genome-gene-3.46-mRNA-1:7	27.9803480908801	5.94987741383233	1.42499578810583	4.17536491229998	2.97508760103673e-05	0.00060299946255159
maker-tig00000078_pilon-exonerate_est2genome-gene-4.65-mRNA-1:1	223.131576165261	2.26097947388948	0.955270059343696	2.3668484652841	0.0179402766252702	0.105733119685103
maker-tig00000078_pilon-exonerate_est2genome-gene-5.54-mRNA-1:1	21.7869345183853	2.82218232180804	1.32168058280965	2.1352983152772	0.0327366504587429	0.162574640624793
maker-tig00000078_pilon-exonerate_est2genome-gene-5.55-mRNA-1:4	66.2308526951473	-2.815650051736	1.17353502166106	-2.39928932649206	0.0164269294059813	0.0996407177837261
maker-tig00000078_pilon-exonerate_est2genome-gene-5.64-mRNA-1:1	7.90105340529036	3.60642380981924	1.83195257601937	1.96862290925434	0.0489964098183097	0.211695060098867
maker-tig00000078_pilon-exonerate_est2genome-gene-5.64-mRNA-1:6	6.10053326009565	5.03203430221506	2.3342635101184	2.15572675509965	0.0311050077258368	0.156973247490913
maker-tig00000078_pilon-exonerate_est2genome-gene-5.64-mRNA-1:7	5.10614019982354	5.66099219885752	2.50171300440126	2.26284637322432	0.0236451611357917	NA
maker-tig00000078_pilon-exonerate_est2genome-gene-5.64-mRNA-1:8	62.5109734152099	5.67793927770691	1.06246099888941	5.34413901653053	9.08478276796774e-08	3.53880678758494e-06
maker-tig00000078_pilon-exonerate_est2genome-gene-5.64-mRNA-1:9	84.7218590437816	3.73313190521969	0.945685994956794	3.94753853300984	7.89588127013361e-05	0.00134327365875222
maker-tig00000078_pilon-exonerate_protein2genome-gene-0.16-mRNA-1:1	40.4113131937279	-6.16351842931909	1.77266145429079	-3.47698564460804	0.000507084966924101	0.00641703301431837
maker-tig00000078_pilon-exonerate_protein2genome-gene-0.31-mRNA-1:1	12.6383749183668	-3.45139049756465	1.73769415777838	-1.98618984941355	0.047012247524845	0.205773075064507
maker-tig00000078_pilon-exonerate_protein2genome-gene-1.8-mRNA-1:1	1196.21946502347	5.66659021534311	1.08470510790842	5.22408364635591	1.75019655027425e-07	6.06005555532459e-06
maker-tig00000078_pilon-exonerate_protein2genome-gene-2.40-mRNA-1:3	14.8021001732688	4.9116872124722	1.52284496803962	3.22533633794324	0.00125824753404308	0.0136383091407365
maker-tig00000078_pilon-exonerate_protein2genome-gene-3.12-mRNA-1:1	31.8003116463984	-3.45836380468541	1.31335397217757	-2.63323055166259	0.00845769142578753	0.061116013694169
maker-tig00000078_pilon-exonerate_protein2genome-gene-5.3-mRNA-1:1	28.4569919914203	2.91188096269278	1.17652466860205	2.47498504740464	0.0133241754142784	0.0858324788315146
maker-tig00000078_pilon-exonerate_protein2genome-gene-5.42-mRNA-1:1	6.60696392475588	-6.00309910879154	2.78019079777598	-2.15923997503831	0.0308315542368044	0.156225741285271
maker-tig00000078_pilon-exonerate_protein2genome-gene-5.42-mRNA-1:2	86.4743924004347	-2.96145567623532	1.25000831160695	-2.36914878784143	0.0178290793865462	0.105576947531258
maker-tig00000078_pilon-exonerate_protein2genome-gene-5.46-mRNA-1:6	59.1171456844294	-3.07779075988414	1.11199497785037	-2.76780994625884	0.00564343549789619	0.0453813239617275
maker-tig00000080_pilon-exonerate_est2genome-gene-0.1-mRNA-1:4	17.3742941692463	6.00812647980051	1.70630594281342	3.52113084122189	0.000429710529410671	0.00565480540658615
maker-tig00000080_pilon-exonerate_protein2genome-gene-0.7-mRNA-1:1	13.0828318076636	8.05163441352203	1.99443220747099	4.03705595174469	5.41261633223223e-05	0.000999529816018885
maker-tig00000096_pilon-exonerate_est2genome-gene-0.8-mRNA-1:2	15.6778809519687	4.3056186049522	1.56406372676024	2.75284090493599	0.00590805994885588	0.0466101058623345
maker-tig00000096_pilon-exonerate_est2genome-gene-1.10-mRNA-1:5	102.107458460641	2.00725741344729	0.938155779343374	2.13957794392333	0.0323888906587124	0.16149100882434
maker-tig00000096_pilon-exonerate_protein2genome-gene-1.26-mRNA-1:1	15.7178076984971	4.1309338217601	1.60314476978141	2.57676904770325	0.00997285595200564	0.069642380639636
maker-tig00000096_pilon-exonerate_protein2genome-gene-1.56-mRNA-1:1	9.15079989014347	5.03640049908118	2.02732907130955	2.48425407120903	0.0129823145432757	0.084267700928395
maker-tig00000096_pilon-exonerate_protein2genome-gene-1.56-mRNA-1:2	50.3210238928827	6.53692679278482	1.24597055337187	5.24645367829475	1.55054809999217e-07	5.52216630468641e-06
maker-tig00000100_pilon-exonerate_est2genome-gene-2.21-mRNA-1:1	1537.35347551096	-6.89328886912981	0.868865471155545	-7.93366648574733	2.12769005956036e-15	5.89370146498219e-13
maker-tig00000100_pilon-exonerate_est2genome-gene-2.21-mRNA-1:2	74.9865142022376	-5.46687620992318	1.24161175842841	-4.40304803237605	1.06740521890662e-05	0.000233424667608262
maker-tig00000100_pilon-exonerate_est2genome-gene-2.21-mRNA-1:3	2731.64070698103	-5.61111669393572	0.833460436358416	-6.73231319587527	1.66986707753187e-11	1.66519144971478e-09
maker-tig00000100_pilon-exonerate_est2genome-gene-2.24-mRNA-1:1	84.9305692621719	-3.50054311143935	0.979356735875478	-3.57432892755887	0.000351127296435794	0.00479312884215274
maker-tig00000100_pilon-exonerate_est2genome-gene-2.24-mRNA-1:2	3725.01227516429	-2.71960714837806	0.823058691078389	-3.30426879377796	0.000952244847089111	0.0107418389311907
